"","abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","est_damage_output","est_damage_taken"
"438","['Sturdy', 'Rock Head', 'Rattled']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,80,5120,70,290,"255","Bonsai Pokémon",95,1000000,0.5,50,"Usohachiウソハチ","Bonsly",50,438,10,45,10,"rock",NA,15,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/438.png",0.743589743589744,1.24561403508772
"439","['Soundproof', 'Filter', 'Technician']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,6400,70,310,"145","Mime Pokémon",45,1000000,0.6,20,"Maneneマネネ","Mime Jr.",50,439,70,90,60,"psychic","fairy",13,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/439.png",0.717032967032967,1.13888888888889
"440","['Natural Cure', 'Serene Grace', 'Friend Guard']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5,10240,140,220,"130","Playhouse Pokémon",5,800000,0.6,100,"Pinpukuピンプク","Happiny",0,440,15,65,30,"normal",NA,24.4,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/440.png",0.150735294117647,7.03846153846154
"441","['Keen Eye', 'Tangled Feet', 'Big Pecks']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,65,5120,35,411,"30","Music Note Pokémon",45,1059860,0.5,76,"Perapペラップ","Chatot",50,441,92,42,91,"normal","flying",1.9,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/441.png",1.06455399061033,1.47380952380952
"442","['Pressure', 'Infiltrator']",1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,92,7680,70,485,"100","Forbidden Pokémon",108,1000000,1,50,"Mikarugeミカルゲ","Spiritomb",50,442,92,108,35,"ghost","dark",108,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/442.png",1.15,0.648148148148148
"443","['Sand Veil', 'Rough Skin']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,70,10240,70,300,"45","Land Shark Pokémon",45,1250000,0.7,58,"Fukamaruフカマル","Gible",50,443,40,45,42,"dragon","ground",20.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/443.png",0.754159957058508,1.55555555555556
"444","['Sand Veil', 'Rough Skin']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,90,10240,70,410,"45","Cave Pokémon",65,1250000,1.4,68,"Gabiteガバイト","Gabite",50,444,50,55,82,"dragon","ground",56,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/444.png",0.959325396825397,1.17482517482517
"445","['Sand Veil', 'Rough Skin']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,170,10240,70,700,"45","Mach Pokémon",115,1250000,1.9,108,"Gaburiasガブリアス","Garchomp",50,445,120,95,92,"dragon","ground",95,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/445.png",1.99047619047619,0.67162471395881
"446","['Pickup', 'Thick Fat', 'Gluttony']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,85,10240,70,390,"50","Big Eater Pokémon",40,1250000,0.6,135,"Gonbeゴンベ","Munchlax",88.1,446,40,85,5,"normal",NA,105,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/446.png",0.918859649122807,1.20220588235294
"447","['Steadfast', 'Inner Focus', 'Prankster']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,70,6400,70,285,"75","Emanation Pokémon",40,1059860,0.7,40,"Rioluリオル","Riolu",88.1,447,35,40,60,"fighting",NA,20.2,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/447.png",0.744444444444444,1.625
"448","['Steadfast', 'Inner Focus', 'Justified']",0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,145,6400,70,625,"45","Aura Pokémon",88,1059860,1.2,70,"Lucarioルカリオ","Lucario",88.1,448,140,70,112,"fighting","steel",54,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/448.png",1.44191919191919,0.816152597402597
"449","['Sand Stream', 'Sand Force']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,72,7680,70,330,"140","Hippo Pokémon",78,1250000,0.8,68,"Hippopotasヒポポタス","Hippopotas",50,449,38,42,32,"ground",NA,49.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/449.png",0.913919413919414,1.28205128205128
"450","['Sand Stream', 'Sand Force']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,112,7680,70,525,"60","Heavyweight Pokémon",118,1250000,2,108,"Kabaldonカバルドン","Hippowdon",50,450,68,72,47,"ground",NA,300,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/450.png",1.49318181818182,0.786252354048964
"451","['Battle Armor', 'Sniper', 'Keen Eye']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,5120,70,330,"120","Scorpion Pokémon",90,1250000,0.8,40,"Scorupiスコルピ","Skorupi",50,451,30,55,65,"poison","bug",12,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/451.png",0.550595238095238,0.939393939393939
"452","['Battle Armor', 'Sniper', 'Keen Eye']",1,0.5,1,1,1,1,1,1,0.5,0.5,2,1,1,0.5,0,1,1,1,90,5120,70,500,"45","Ogre Scorp Pokémon",110,1250000,1.3,70,"Dorapionドラピオン","Drapion",50,452,60,75,95,"poison","dark",61.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/452.png",0.957983193277311,0.715151515151515
"453","['Anticipation', 'Dry Skin', 'Poison Touch']",0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,61,2560,100,300,"140","Toxic Mouth Pokémon",40,1000000,0.7,48,"Gureggruグレッグル","Croagunk",50,453,61,40,50,"poison","fighting",23,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/453.png",0.7625,1.625
"454","['Anticipation', 'Dry Skin', 'Poison Touch']",0.25,0.5,1,1,1,0.5,1,2,1,0.5,2,1,1,0.5,4,0.5,1,1,106,5120,70,490,"75","Toxic Mouth Pokémon",65,1000000,1.3,83,"Dokurogドクロッグ","Toxicroak",50,454,86,65,85,"poison","fighting",44.4,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/454.png",1.2,1
"455","['Levitate']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,6400,70,454,"200","Bug Catcher Pokémon",72,1250000,1.4,74,"Muskippaマスキッパ","Carnivine",50,455,90,72,46,"grass",NA,27,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/455.png",1.26666666666667,0.763888888888889
"456","['Swift Swim', 'Storm Drain', 'Water Veil']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,49,5120,70,330,"190","Wing Fish Pokémon",56,600000,0.4,49,"Keikouoケイコウオ","Finneon",50,456,49,61,66,"water",NA,7,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/456.png",0.676666666666667,1.13026932084309
"457","['Swift Swim', 'Storm Drain', 'Water Veil']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,69,5120,70,460,"75","Neon Pokémon",76,600000,1.2,69,"Neolantネオラント","Lumineon",50,457,69,86,91,"water",NA,24,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/457.png",0.952857142857143,0.817013463892289
"458","['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,20,6400,70,345,"25","Kite Pokémon",50,1250000,1,45,"Tamantaタマンタ","Mantyke",50,458,60,120,50,"water","flying",65,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/458.png",0.484126984126984,0.945833333333333
"459","['Snow Warning', 'Soundproof']",2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,62,5120,70,334,"120","Frosted Tree Pokémon",50,1250000,1,60,"Yukikaburiユキカブリ","Snover",50,459,62,60,40,"grass","ice",50.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/459.png",0.922196796338673,1.02666666666667
"460","['Snow Warning', 'Soundproof']",2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,132,5120,70,594,"60","Frosted Tree Pokémon",105,1250000,2.2,90,"Yukinoohユキノオー","Abomasnow",50,460,132,105,30,"grass","ice",135.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/460.png",1.96338672768879,0.523809523809524
"461","['Pressure', 'Pickpocket']",2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,120,5120,35,510,"45","Sharp Claw Pokémon",65,1059860,1.1,70,"Manyulaマニューラ","Weavile",50,461,45,85,125,"dark","ice",34,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/461.png",1.375,0.950226244343891
"462","['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,70,5120,70,535,"30","Magnet Area Pokémon",115,1000000,1.2,70,"Jibacoilジバコイル","Magnezone",NA,462,130,90,60,"electric","steel",180,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/462.png",0.968181818181818,0.677536231884058
"463","['Own Tempo', 'Oblivious', 'Cloud Nine']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,85,5120,70,515,"30","Licking Pokémon",95,1000000,1.7,110,"Berobeltベロベルト","Lickilicky",50,463,80,95,50,"normal",NA,140,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/463.png",1.22527472527473,0.684210526315789
"464","['Lightningrod', 'Solid Rock', 'Reckless']",1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,140,5120,70,535,"30","Drill Pokémon",130,1250000,2.4,115,"Dosidonドサイドン","Rhyperior",50,464,55,55,40,"ground","rock",282.8,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/464.png",1.56349206349206,0.891608391608392
"465","['Chlorophyll', 'Leaf Guard', 'Regenerator']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,535,"30","Vine Pokémon",125,1000000,2,100,"Mojumboモジャンボ","Tangrowth",50,465,110,50,50,"grass",NA,128.6,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/465.png",1.41228070175439,0.77
"466","['Motor Drive', 'Vital Spirit']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,123,6400,70,540,"30","Thunderbolt Pokémon",67,1000000,1.8,75,"Elekibleエレキブル","Electivire",75.4,466,95,85,95,"electric",NA,138.6,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/466.png",1.58692453226824,0.922739244951712
"467","['Flame Body', 'Vital Spirit']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,95,6400,70,540,"30","Blast Pokémon",67,1000000,1.6,75,"Booburnブーバーン","Magmortar",75.4,467,125,95,83,"fire",NA,68,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/467.png",1.54971893777864,0.837784760408484
"468","['Hustle', 'Serene Grace', 'Super Luck']",0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,50,2560,70,545,"30","Jubilee Pokémon",95,800000,1.5,85,"Togekissトゲキッス","Togekiss",88.1,468,120,115,80,"fairy","flying",38,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/468.png",1.10714285714286,0.660183066361556
"469","['Speed Boost', 'Tinted Lens', 'Frisk']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,76,5120,70,515,"30","Ogre Darner Pokémon",86,1000000,1.9,86,"Megayanmaメガヤンマ","Yanmega",50,469,116,56,95,"bug","flying",51.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/469.png",1.37142857142857,0.849252491694352
"470","['Leaf Guard', 'Chlorophyll']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,8960,35,525,"45","Verdant Pokémon",130,1000000,1,65,"Leafiaリーフィア","Leafeon",88.1,470,60,65,95,"grass",NA,25.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/470.png",1.13333333333333,0.634615384615385
"471","['Snow Cloak', 'Ice Body']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,60,8960,35,525,"45","Fresh Snow Pokémon",110,1000000,0.8,65,"Glaciaグレイシア","Glaceon",88.1,471,130,95,65,"ice",NA,25.9,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/471.png",1.58333333333333,0.705741626794258
"472","['Hyper Cutter', 'Sand Veil', 'Poison Heal']",0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,95,5120,70,510,"30","Fang Scorp Pokémon",125,1059860,2,75,"Glionグライオン","Gliscor",50,472,45,75,95,"ground","flying",42.5,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/472.png",0.96474358974359,0.749333333333333
"473","['Oblivious', 'Snow Cloak', 'Thick Fat']",1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,130,5120,70,530,"50","Twin Tusk Pokémon",80,1250000,2.5,110,"Mammooマンムー","Mamoswine",50,473,70,60,80,"ice","ground",291,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/473.png",1.92307692307692,1.04166666666667
"474","['Adaptability', 'Download', 'Analytic']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,535,"30","Virtual Pokémon",70,1000000,0.9,85,"Porygon-zポリゴンＺ","Porygon-Z",NA,474,135,75,90,"normal",NA,34,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/474.png",1.62727272727273,0.895238095238095
"475","['Steadfast', 'Justified']",1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,165,5120,35,618,"45","Blade Pokémon",95,1250000,1.6,68,"Erureidoエルレイド","Gallade",100,475,65,115,110,"psychic","fighting",52,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/475.png",1.68908976245533,0.654004576659039
"476","['Sturdy', 'Magnet Pull', 'Sand Force']",0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,55,5120,70,525,"60","Compass Pokémon",145,1000000,1.4,60,"Dainoseダイノーズ","Probopass",50,476,75,150,40,"rock","steel",340,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/476.png",0.734011627906977,0.527586206896552
"477","['Pressure', 'Frisk']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,100,6400,35,525,"45","Gripper Pokémon",135,800000,2.2,45,"Yonoirヨノワール","Dusknoir",50,477,65,135,45,"ghost",NA,106.6,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/477.png",1.03125,0.518518518518518
"478","['Snow Cloak', 'Cursed Body']",0.5,2,1,1,1,0,2,1,2,1,1,0.5,0,0.5,1,2,2,1,80,5120,70,480,"75","Snow Land Pokémon",70,1000000,1.3,70,"Yukimenokoユキメノコ","Froslass",0,478,80,70,110,"ice","ghost",26.6,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/478.png",1.06666666666667,1.03571428571429
"479","['Levitate']",0.5,2,1,0.5,1,0,1,0.5,2,1,2,1,0,0.5,1,1,0.5,1,65,5120,70,520,"45","Plasma Pokémon",107,1000000,0.3,50,"Rotomロトム","Rotom",NA,479,105,107,86,"electric","ghost",0.3,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/479.png",1.00952380952381,0.654205607476635
"480","['Levitate']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,20480,140,580,"3","Knowledge Pokémon",130,1250000,0.3,75,"Yuxieユクシー","Uxie",NA,480,75,130,95,"psychic",NA,0.3,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/480.png",1.15384615384615,0.519230769230769
"481","['Levitate']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,105,20480,140,580,"3","Emotion Pokémon",105,1250000,0.3,80,"Emritエムリット","Mesprit",NA,481,105,105,80,"psychic",NA,0.3,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/481.png",1.61538461538462,0.642857142857143
"482","['Levitate']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,125,20480,140,580,"3","Willpower Pokémon",70,1250000,0.3,75,"Agnomeアグノム","Azelf",NA,482,125,70,115,"psychic",NA,0.3,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/482.png",1.92307692307692,0.964285714285714
"483","['Pressure', 'Telepathy']",0.5,1,1,0.5,1,2,1,0.5,1,0.25,2,1,0.5,0,0.5,0.5,0.5,0.5,120,30720,0,680,"3","Temporal Pokémon",120,1250000,5.4,100,"Dialgaディアルガ","Dialga",NA,483,150,100,90,"steel","dragon",683,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/483.png",1.15046838407494,0.560833333333333
"484","['Pressure', 'Telepathy']",1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,120,30720,0,680,"3","Spatial Pokémon",100,1250000,4.2,90,"Palkiaパルキア","Palkia",NA,484,150,120,100,"water","dragon",336,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/484.png",1.8,0.601666666666667
"485","['Flash Fire', 'Flame Body']",0.25,1,0.5,1,0.25,2,1,0.5,1,0.25,4,0.25,0.5,0,0.5,1,0.25,2,90,2560,100,600,"3","Lava Dome Pokémon",106,1250000,1.7,91,"Heatranヒードラン","Heatran",50,485,130,106,77,"fire","steel",430,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/485.png",1.1,0.613207547169811
"486","['Slow Start']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,30720,0,670,"3","Colossal Pokémon",110,1250000,3.7,110,"Regigigasレジギガス","Regigigas",NA,486,80,110,100,"normal",NA,420,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/486.png",1.76410256410256,0.590909090909091
"487","['Pressure', 'Telepathy', 'Levitate']",0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,120,30720,0,680,"3","Renegade Pokémon",100,1250000,4.5,150,"Giratina (another Forme)ギラティナ","Giratina",NA,487,120,100,90,"ghost","dragon",750,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/487.png",1.07378335949765,0.7
"488","['Levitate']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,70,30720,100,600,"3","Lunar Pokémon",120,1250000,1.5,120,"Cresseliaクレセリア","Cresselia",0,488,75,130,85,"psychic",NA,85.6,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/488.png",1.11931818181818,0.539102564102564
"489","['Hydration']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,80,10240,70,480,"30","Sea Drifter Pokémon",80,1250000,0.4,80,"Phioneフィオネ","Phione",NA,489,80,80,80,"water",NA,3.1,"4","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/489.png",1.1047619047619,0.8125
"490","['Hydration']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,100,2560,70,600,"3","Seafaring Pokémon",100,1250000,0.3,100,"Manaphyマナフィ","Manaphy",NA,490,100,100,100,"water",NA,1.4,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/490.png",1.38095238095238,0.65
"491","['Bad Dreams']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,30720,0,600,"3","Pitch-Black Pokémon",90,1250000,1.5,70,"Darkraiダークライ","Darkrai",NA,491,135,90,125,"dark",NA,50.5,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/491.png",1.71,0.777777777777778
"492","['Natural Cure', 'Serene Grace']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,103,30720,100,600,"45","Gratitude Pokémon",75,1059860,0.2,100,"Shaymin (sky Forme)シェイミ","Shaymin",NA,492,120,75,127,"grass","grass",2.1,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/492.png",1.48991228070175,0.733333333333333
"493","['Multitype']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,120,30720,0,720,"3","Alpha Pokémon",120,1250000,3.2,120,"Arceusアルセウス","Arceus",NA,493,120,120,120,"normal",NA,320,"4","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/493.png",1.7910447761194,0.541666666666667
"494","['Victory Star']",1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,100,30720,100,600,"3","Victory Pokémon",100,1250000,0.4,100,"Victiniビクティニ","Victini",NA,494,100,100,100,"psychic","fire",4,"5","TRUE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/494.png",1.53409090909091,0.675
"495","['Overgrow', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,5120,70,308,"45","Grass Snake Pokémon",55,1059860,0.6,45,"Tsutarjaツタージャ","Snivy",88.1,495,45,55,63,"grass",NA,8.1,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/495.png",0.602678571428571,1
"496","['Overgrow', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,413,"45","Grass Snake Pokémon",75,1059860,0.8,60,"Janovyジャノビー","Servine",88.1,496,60,75,83,"grass",NA,16,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/496.png",0.803571428571429,0.733333333333333
"497","['Overgrow', 'Contrary']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,75,5120,70,528,"45","Regal Pokémon",95,1059860,3.3,75,"Jalordaジャローダ","Serperior",88.1,497,75,95,113,"grass",NA,63,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/497.png",1.00446428571429,0.578947368421053
"498","['Blaze', 'Thick Fat']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,63,5120,70,308,"45","Fire Pig Pokémon",45,1059860,0.5,65,"Pokabuポカブ","Tepig",88.1,498,45,45,45,"fire",NA,9.9,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/498.png",0.761842105263158,1.44444444444444
"499","['Blaze', 'Thick Fat']",0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,93,5120,70,418,"45","Fire Pig Pokémon",55,1059860,1,90,"Chaobooチャオブー","Pignite",88.1,499,70,55,55,"fire","fighting",55.5,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/499.png",1.125,1.18181818181818
"500","['Blaze', 'Reckless']",0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,123,5120,70,528,"45","Mega Fire Pig Pokémon",65,1059860,1.6,110,"Enbuohエンブオー","Emboar",88.1,500,100,65,65,"fire","fighting",150,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/500.png",1.525,1
"501","['Torrent', 'Shell Armor']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,55,5120,70,308,"45","Sea Otter Pokémon",45,1059860,0.5,55,"Mijumaruミジュマル","Oshawott",88.1,501,63,45,45,"water",NA,5.9,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/501.png",0.808333333333333,1.44444444444444
"502","['Torrent', 'Shell Armor']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,5120,70,413,"45","Discipline Pokémon",60,1059860,0.8,75,"Futachimaruフタチマル","Dewott",88.1,502,83,60,60,"water",NA,24.5,"5","FALSE","http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/502.png",1.08611111111111,1.08333333333333
