"abilities","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fighting","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","attack","base_egg_steps","base_happiness","base_total","capture_rate","classfication","defense","experience_growth","height_m","hp","japanese_name","name","percentage_male","pokedex_number","sp_attack","sp_defense","speed","type1","type2","weight_kg","generation","is_legendary","sprite","icon"
"['Gluttony', 'Overgrow']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,98,5120,70,498,"75","Thorn Monkey Pokémon",63,1000000,1.1,75,"Yanakkieヤナッキー","Simisage",88.1,512,98,63,101,"grass",NA,30.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/512.png","url(http://cdn.bulbagarden.net/upload/6/6a/512MS.png)"
"['Gluttony', 'Blaze']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,53,5120,70,316,"190","High Temp Pokémon",48,1000000,0.6,50,"Baoppuバオップ","Pansear",88.1,513,53,48,64,"fire",NA,11,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/513.png","url(http://cdn.bulbagarden.net/upload/c/cb/513MS.png)"
"['Gluttony', 'Blaze']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,98,5120,70,498,"75","Ember Pokémon",63,1000000,1,75,"Baokkieバオッキー","Simisear",88.1,514,98,63,101,"fire",NA,28,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/514.png","url(http://cdn.bulbagarden.net/upload/0/00/514MS.png)"
"['Gluttony', 'Torrent']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,53,5120,70,316,"190","Spray Pokémon",48,1000000,0.6,50,"Hiyappuヒヤップ","Panpour",88.1,515,53,48,64,"water",NA,13.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/515.png","url(http://cdn.bulbagarden.net/upload/9/91/515MS.png)"
"['Gluttony', 'Torrent']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,98,5120,70,498,"75","Geyser Pokémon",63,1000000,1,75,"Hiyakkieヒヤッキー","Simipour",88.1,516,98,63,101,"water",NA,29,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/516.png","url(http://cdn.bulbagarden.net/upload/1/19/516MS.png)"
"['Forewarn', 'Synchronize', 'Telepathy']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,25,2560,70,292,"190","Dream Eater Pokémon",45,800000,0.6,76,"Munnaムンナ","Munna",50,517,67,55,24,"psychic",NA,23.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/517.png","url(http://cdn.bulbagarden.net/upload/f/f2/517MS.png)"
"['Forewarn', 'Synchronize', 'Telepathy']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,2560,70,487,"75","Drowsing Pokémon",85,800000,1.1,116,"Musharnaムシャーナ","Musharna",50,518,107,95,29,"psychic",NA,60.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/518.png","url(http://cdn.bulbagarden.net/upload/3/3e/518MS.png)"
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,3840,70,264,"255","Tiny Pigeon Pokémon",50,1059860,0.3,50,"Mamepatoマメパト","Pidove",50,519,36,30,43,"normal","flying",2.1,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/519.png","url(http://cdn.bulbagarden.net/upload/a/a9/519MS.png)"
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,77,3840,70,358,"120","Wild Pigeon Pokémon",62,1059860,0.6,62,"Hatobohハトーボー","Tranquill",50,520,50,42,65,"normal","flying",15,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/520.png","url(http://cdn.bulbagarden.net/upload/9/90/520MS.png)"
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,115,3840,70,488,"45","Proud Pokémon",80,1059860,1.2,80,"Kenhallowケンホロウ","Unfezant",50,521,65,55,93,"normal","flying",29,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/521.png","url(http://cdn.bulbagarden.net/upload/a/a9/521MS.png)"
"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,60,5120,70,295,"190","Electrified Pokémon",32,1000000,0.8,45,"Shimamaシママ","Blitzle",50,522,50,32,76,"electric",NA,29.8,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/522.png","url(http://cdn.bulbagarden.net/upload/5/58/522MS.png)"
"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,100,5120,70,497,"75","Thunderbolt Pokémon",63,1000000,1.6,75,"Zebraikaゼブライカ","Zebstrika",50,523,80,63,116,"electric",NA,79.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/523.png","url(http://cdn.bulbagarden.net/upload/d/d7/523MS.png)"
"['Sturdy', 'Weak Armor', 'Sand Force']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,75,3840,70,280,"255","Mantle Pokémon",85,1059860,0.4,55,"Dangoroダンゴロ","Roggenrola",50,524,25,25,15,"rock",NA,18,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/524.png","url(http://cdn.bulbagarden.net/upload/6/62/524MS.png)"
"['Sturdy', 'Weak Armor', 'Sand Force']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,105,3840,70,390,"120","Ore Pokémon",105,1059860,0.9,70,"Gantleガントル","Boldore",50,525,50,40,20,"rock",NA,102,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/525.png","url(http://cdn.bulbagarden.net/upload/2/25/525MS.png)"
"['Sturdy', 'Sand Stream', 'Sand Force']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,135,3840,70,515,"45","Compressed Pokémon",130,1059860,1.7,85,"Gigaiathギガイアス","Gigalith",50,526,60,80,25,"rock",NA,260,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/526.png","url(http://cdn.bulbagarden.net/upload/5/53/526MS.png)"
"['Unaware', 'Klutz', 'Simple']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,45,3840,70,323,"190","Bat Pokémon",43,1000000,0.4,65,"Koromoriコロモリ","Woobat",50,527,55,43,72,"psychic","flying",2.1,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/527.png","url(http://cdn.bulbagarden.net/upload/8/8d/527MS.png)"
"['Unaware', 'Klutz', 'Simple']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,57,3840,70,425,"45","Courting Pokémon",55,1000000,0.9,67,"Kokoromoriココロモリ","Swoobat",50,528,77,55,114,"psychic","flying",10.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/528.png","url(http://cdn.bulbagarden.net/upload/d/de/528MS.png)"
"['Sand Rush', 'Sand Force', 'Mold Breaker']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,85,5120,70,328,"120","Mole Pokémon",40,1000000,0.3,60,"Mogurewモグリュー","Drilbur",50,529,30,45,68,"ground",NA,8.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/529.png","url(http://cdn.bulbagarden.net/upload/0/0a/529MS.png)"
"['Sand Rush', 'Sand Force', 'Mold Breaker']",0.5,1,0.5,0,0.5,2,2,0.5,1,1,2,1,0.5,0,0.5,0.25,0.5,2,135,5120,70,508,"60","Subterrene Pokémon",60,1000000,0.7,110,"Doryuzuドリュウズ","Excadrill",50,530,50,65,88,"ground","steel",40.4,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/530.png","url(http://cdn.bulbagarden.net/upload/7/71/530MS.png)"
"['Healer', 'Regenerator', 'Klutz']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,5120,70,545,"255","Hearing Pokémon",126,800000,1.1,103,"Tabunneタブンネ","Audino",50,531,80,126,50,"normal",NA,31,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/531.png","url(http://cdn.bulbagarden.net/upload/a/a5/531MS.png)"
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,80,5120,70,305,"180","Muscular Pokémon",55,1059860,0.6,75,"Dokkorerドッコラー","Timburr",75.4,532,25,35,35,"fighting",NA,12.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/532.png","url(http://cdn.bulbagarden.net/upload/8/80/532MS.png)"
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,105,5120,70,405,"90","Muscular Pokémon",85,1059860,1.2,85,"Dotekkotsuドテッコツ","Gurdurr",75.4,533,40,50,40,"fighting",NA,40,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/533.png","url(http://cdn.bulbagarden.net/upload/2/2d/533MS.png)"
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,140,5120,70,505,"45","Muscular Pokémon",95,1059860,1.4,105,"Roubushinローブシン","Conkeldurr",75.4,534,55,65,45,"fighting",NA,87,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/534.png","url(http://cdn.bulbagarden.net/upload/8/8b/534MS.png)"
"['Swift Swim', 'Hydration', 'Water Absorb']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,50,5120,70,294,"255","Tadpole Pokémon",40,1059860,0.5,50,"Otamaroオタマロ","Tympole",50,535,50,40,64,"water",NA,4.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/535.png","url(http://cdn.bulbagarden.net/upload/0/0e/535MS.png)"
"['Swift Swim', 'Hydration', 'Water Absorb']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,65,5120,70,384,"120","Vibration Pokémon",55,1059860,0.8,75,"Gamagaruガマガル","Palpitoad",50,536,65,55,69,"water","ground",17,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/536.png","url(http://cdn.bulbagarden.net/upload/2/2a/536MS.png)"
"['Swift Swim', 'Poison Touch', 'Water Absorb']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,95,5120,70,509,"45","Vibration Pokémon",75,1059860,1.5,105,"Gamagerogeガマゲロゲ","Seismitoad",50,537,85,75,74,"water","ground",62,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/537.png","url(http://cdn.bulbagarden.net/upload/9/95/537MS.png)"
"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,100,5120,70,465,"45","Judo Pokémon",85,1000000,1.3,120,"Nagekiナゲキ","Throh",100,538,30,85,45,"fighting",NA,55.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/538.png","url(http://cdn.bulbagarden.net/upload/7/73/538MS.png)"
"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,5120,70,465,"45","Karate Pokémon",75,1000000,1.4,75,"Dagekiダゲキ","Sawk",100,539,30,75,85,"fighting",NA,51,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/539.png","url(http://cdn.bulbagarden.net/upload/8/82/539MS.png)"
"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,53,3840,70,310,"255","Sewing Pokémon",70,1059860,0.3,45,"Kurumiruクルミル","Sewaddle",50,540,40,60,42,"bug","grass",2.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/540.png","url(http://cdn.bulbagarden.net/upload/9/97/540MS.png)"
"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,63,3840,70,380,"120","Leaf-Wrapped Pokémon",90,1059860,0.5,55,"Kurumayuクルマユ","Swadloon",50,541,50,80,42,"bug","grass",7.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/541.png","url(http://cdn.bulbagarden.net/upload/a/ab/541MS.png)"
"['Swarm', 'Chlorophyll', 'Overcoat']",2,1,1,0.5,1,0.5,4,4,1,0.25,0.25,2,1,2,1,2,1,0.5,103,3840,70,500,"45","Nurturing Pokémon",80,1059860,1.2,75,"Hahakomoriハハコモリ","Leavanny",50,542,70,80,92,"bug","grass",20.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/542.png","url(http://cdn.bulbagarden.net/upload/2/2d/542MS.png)"
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,45,3840,70,260,"255","Centipede Pokémon",59,1059860,0.4,30,"Fushideフシデ","Venipede",50,543,30,39,57,"bug","poison",5.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/543.png","url(http://cdn.bulbagarden.net/upload/2/2c/543MS.png)"
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,55,3840,70,360,"120","Curlipede Pokémon",99,1059860,1.2,40,"Wheegaホイーガ","Whirlipede",50,544,40,79,47,"bug","poison",58.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/544.png","url(http://cdn.bulbagarden.net/upload/b/ba/544MS.png)"
"['Poison Point', 'Swarm', 'Speed Boost']",0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,100,5120,70,485,"45","Megapede Pokémon",89,1059860,2.5,60,"Pendrorペンドラー","Scolipede",50,545,55,69,112,"bug","poison",200.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/545.png","url(http://cdn.bulbagarden.net/upload/d/d3/545MS.png)"
"['Prankster', 'Infiltrator', 'Chlorophyll']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,27,5120,70,280,"190","Cotton Puff Pokémon",60,1000000,0.3,40,"Monmenモンメン","Cottonee",50,546,37,50,66,"grass","fairy",0.6,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/546.png","url(http://cdn.bulbagarden.net/upload/a/ac/546MS.png)"
"['Prankster', 'Infiltrator', 'Chlorophyll']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,67,5120,70,480,"75","Windveiled Pokémon",85,1000000,0.7,60,"Elfuunエルフーン","Whimsicott",50,547,77,75,116,"grass","fairy",6.6,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/547.png","url(http://cdn.bulbagarden.net/upload/1/1c/547MS.png)"
"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,35,5120,70,280,"190","Bulb Pokémon",50,1000000,0.5,45,"Churineチュリネ","Petilil",0,548,70,50,30,"grass",NA,6.6,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/548.png","url(http://cdn.bulbagarden.net/upload/d/d4/548MS.png)"
"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,480,"75","Flowering Pokémon",75,1000000,1.1,70,"Dredearドレディア","Lilligant",0,549,110,75,90,"grass",NA,16.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/549.png","url(http://cdn.bulbagarden.net/upload/d/d1/549MS.png)"
"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,92,10240,70,460,"25","Hostile Pokémon",65,1000000,1,70,"Bassraoバスラオ","Basculin",50,550,80,55,98,"water",NA,18,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/550.png","url(http://cdn.bulbagarden.net/upload/a/a7/550MS.png)"
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,72,5120,70,292,"180","Desert Croc Pokémon",35,1059860,0.7,50,"Megurocoメグロコ","Sandile",50,551,35,35,65,"ground","dark",15.2,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/551.png","url(http://cdn.bulbagarden.net/upload/1/1a/551MS.png)"
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,82,5120,70,351,"90","Desert Croc Pokémon",45,1059860,1,60,"Waruvileワルビル","Krokorok",50,552,45,45,74,"ground","dark",33.4,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/552.png","url(http://cdn.bulbagarden.net/upload/c/cd/552MS.png)"
"['Intimidate', 'Moxie', 'Anger Point']",2,0.5,1,0,2,2,1,1,0.5,2,1,2,1,0.5,0,0.5,1,2,117,5120,70,519,"45","Intimidation Pokémon",80,1059860,1.5,95,"Waruvialワルビアル","Krookodile",50,553,65,70,92,"ground","dark",96.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/553.png","url(http://cdn.bulbagarden.net/upload/f/fe/553MS.png)"
"['Hustle', 'Inner Focus']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,90,5120,70,315,"120","Zen Charm Pokémon",45,1059860,0.6,70,"Darumakkaダルマッカ","Darumaka",50,554,15,45,50,"fire",NA,37.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/554.png","url(http://cdn.bulbagarden.net/upload/8/8f/554MS.png)"
"['Sheer Force', 'Zen Mode']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,30,5120,70,540,"60","Blazing Pokémon",105,1059860,1.3,105,"Hihidarumaヒヒダルマ","Darmanitan",50,555,140,105,55,"fire","fire",92.9,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/555.png","url(http://cdn.bulbagarden.net/upload/5/52/555MS.png)"
"['Water Absorb', 'Chlorophyll', 'Storm Drain']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,86,5120,70,461,"255","Cactus Pokémon",67,1000000,1,75,"Maracacchiマラカッチ","Maractus",50,556,106,67,60,"grass",NA,28,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/556.png","url(http://cdn.bulbagarden.net/upload/f/f2/556MS.png)"
"['Sturdy', 'Shell Armor', 'Weak Armor']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,65,5120,70,325,"190","Rock Inn Pokémon",85,1000000,0.3,50,"Ishizumaiイシズマイ","Dwebble",50,557,35,35,55,"bug","rock",14.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/557.png","url(http://cdn.bulbagarden.net/upload/9/9e/557MS.png)"
"['Sturdy', 'Shell Armor', 'Weak Armor']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,105,5120,70,485,"75","Stone Home Pokémon",125,1000000,1.4,70,"Iwapalaceイワパレス","Crustle",50,558,65,75,45,"bug","rock",200,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/558.png","url(http://cdn.bulbagarden.net/upload/e/e3/558MS.png)"
"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,75,3840,35,348,"180","Shedding Pokémon",70,1000000,0.6,50,"Zurugguズルッグ","Scraggy",50,559,35,70,48,"dark","fighting",11.8,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/559.png","url(http://cdn.bulbagarden.net/upload/0/09/559MS.png)"
"['Shed Skin', 'Moxie', 'Intimidate']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,90,3840,70,488,"90","Hoodlum Pokémon",115,1000000,1.1,65,"Zuruzukinズルズキン","Scrafty",50,560,45,115,58,"dark","fighting",30,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/560.png","url(http://cdn.bulbagarden.net/upload/a/a3/560MS.png)"
"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,58,5120,70,490,"45","Avianoid Pokémon",80,1000000,1.4,72,"Symbolerシンボラー","Sigilyph",50,561,103,80,97,"psychic","flying",14,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/561.png","url(http://cdn.bulbagarden.net/upload/7/76/561MS.png)"
"['Mummy']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,30,6400,70,303,"190","Spirit Pokémon",85,1000000,0.5,38,"Desumasuデスマス","Yamask",50,562,55,65,30,"ghost",NA,1.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/562.png","url(http://cdn.bulbagarden.net/upload/a/a9/562MS.png)"
"['Mummy']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,50,6400,70,483,"90","Coffin Pokémon",145,1000000,1.7,58,"Desukarnデスカーン","Cofagrigus",50,563,95,105,30,"ghost",NA,76.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/563.png","url(http://cdn.bulbagarden.net/upload/9/9b/563MS.png)"
"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,78,7680,70,355,"45","Prototurtle Pokémon",103,1000000,0.7,54,"Protogaプロトーガ","Tirtouga",88.1,564,53,45,22,"water","rock",16.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/564.png","url(http://cdn.bulbagarden.net/upload/f/f7/564MS.png)"
"['Solid Rock', 'Sturdy', 'Swift Swim']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,108,7680,70,495,"45","Prototurtle Pokémon",133,1000000,1.2,74,"Abagouraアバゴーラ","Carracosta",88.1,565,83,65,32,"water","rock",81,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/565.png","url(http://cdn.bulbagarden.net/upload/a/a3/565MS.png)"
"['Defeatist']",0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,112,7680,70,401,"45","First Bird Pokémon",45,1000000,0.5,55,"Archenアーケン","Archen",88.1,566,74,45,70,"rock","flying",9.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/566.png","url(http://cdn.bulbagarden.net/upload/8/8a/566MS.png)"
"['Defeatist']",0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,140,7680,70,567,"45","First Bird Pokémon",65,1000000,1.4,75,"Archeosアーケオス","Archeops",88.1,567,112,65,110,"rock","flying",32,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/567.png","url(http://cdn.bulbagarden.net/upload/a/a9/567MS.png)"
"['Stench', 'Sticky Hold', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,50,5120,70,329,"190","Trash Bag Pokémon",62,1000000,0.6,50,"Yabukuronヤブクロン","Trubbish",50,568,40,62,65,"poison",NA,31,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/568.png","url(http://cdn.bulbagarden.net/upload/d/d8/568MS.png)"
"['Stench', 'Weak Armor', 'Aftermath']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,95,5120,70,474,"60","Trash Heap Pokémon",82,1000000,1.9,80,"Dustdasダストダス","Garbodor",50,569,60,82,75,"poison",NA,107.3,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/569.png","url(http://cdn.bulbagarden.net/upload/2/2e/569MS.png)"
"['Illusion']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,65,6400,70,330,"75","Tricky Fox Pokémon",40,1059860,0.7,40,"Zoruaゾロア","Zorua",88.1,570,80,40,65,"dark",NA,12.5,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/570.png","url(http://cdn.bulbagarden.net/upload/d/d5/570MS.png)"
"['Illusion']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,105,5120,70,510,"45","Illusion Fox Pokémon",60,1059860,1.6,60,"Zoroarkゾロアーク","Zoroark",88.1,571,120,60,105,"dark",NA,81.1,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/571.png","url(http://cdn.bulbagarden.net/upload/b/bd/571MS.png)"
"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,50,3840,70,300,"255","Chinchilla Pokémon",40,800000,0.4,55,"Chillarmyチラーミィ","Minccino",24.6,572,40,40,75,"normal",NA,5.8,5,FALSE,"http://raw.githubusercontent.com/gabrielvcbessa/sprites/master/sprites/pokemon/572.png","url(http://cdn.bulbagarden.net/upload/b/b7/572MS.png)"
